protocolTitle,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,30F35VYHR,LDSR,SETOTU,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,AS1820PRO4,LDSR,DIPDMC,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,NK4015VIP,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,30F35VYHR,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088VT3P,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,NK4015VIP,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088RR,LDSR,PHYRMA,5.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,30F35VYHR,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,AS1822PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,AS1822PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088RR,LDSR,DIPDMC,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,AS1820PRO4,YLD,N/A,41.500888,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088RR,LDSR,SETOTU,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088VT3P,LDSR,TARSC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,AS1820PRO4,LDSR,TARSC,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088RR,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DK7088RR,LDSR,TARSC,5.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,AS1820PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_CETLATUPIA_CET_V,DKB255PRO4,LDSR,CURVSP,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,LDSR,CURVSP,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,EROTP,ZZXXFF,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,EROTP,FUSASP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,EROTP,ERMX,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,EROTP,FUSASP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,LDSR,PHYRMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,LDSR,PUCCSO,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,LDSR,CURVSP,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,YLD,N/A,76.386686,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,LDSR,PUCCSO,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,COCHHE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,EROTP,ZZXXFF,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,COCHHE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,LDSR,PUCCSO,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,EROTP,USTIMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,EROTP,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,PHSPMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,EROTP,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,EROTP,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,PHYRMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,EROTP,ZZXXFF,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,EROTP,ERMX,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,SETOTU,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,PHYRMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,EROTP,ERMX,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,LDSR,MYCOZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,EROTP,FUSASP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,MP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,LDSR,PHSPMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,LDSR,PHSPMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,EROTP,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,MP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,EROTP,FUSASP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,EROTP,USTIMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,LDSR,CERCZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,PHSPMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088VT3P,LDSR,CURVSP,4.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,EROTP,ZZXXFF,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,MYCOZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,PHYRMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,COCHHE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,MYCOZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,EROTP,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,PUCCSO,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,CURVSP,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,EROTP,USTIMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,LDSR,MP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,30F35VYHR,LDSR,PHSPMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DK7088RR,LDSR,PHSPMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB255PRO3,EROTP,USTIMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,EROTP,FUSASP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,LDSR,MYCOZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,DKB360PRO3,LDSR,MYCOZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1820PRO3,LDSR,MP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,EROTP,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8480PRO3,EROTP,GIBBZE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AS1822PRO3,EROTP,ZZXXFF,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW10_GUAMOLAISLA_VS_V,AG8065PRO3,EROTP,FUSASP,0.0,
